customer_id,mean,median,max,min,membership_period
TS597253,5.583333333,5,8,3,25
PL487696,5.166666667,5.5,7,2,24
IK615890,5.583333333,5,7,4,24
AS662285,5.916666667,6,8,3,24
AS977127,6.166666667,6,8,4,24
OA007004,5.5,6,8,3,24
TS327886,5.666666667,6,8,3,24
AS717316,3,3,4,2,13
IK912733,2,2,3,1,16
GD070247,5.916666667,6,9,4,24
IK855636,5.833333333,6,8,3,24
HI557617,5.666666667,6,8,4,24
IK003033,5.333333333,5.5,8,3,24
PL307270,5.666666667,6,8,2,24
PL534171,5,4.5,7,3,24
HD315748,5.25,6,8,2,24
TS522889,5.083333333,5,8,3,24
PL512535,6,6,8,3,24
AS190883,5.833333333,6,8,5,24
AS303294,4.916666667,5,8,2,24
AS506797,5.583333333,6,8,3,24
PL894962,5.75,5.5,8,4,24
HI431223,5.25,5,8,3,24
PL971781,6.25,6,8,5,24
OA327486,5.833333333,5.5,8,3,24
TS999855,4.583333333,4,7,3,24
HI717281,4,4,4,4,13
AS552198,5.333333333,6,7,3,24
OA511050,5.333333333,5.5,8,3,24
HI606562,5.166666667,5.5,8,2,24
IK271631,4.916666667,4.5,7,3,24
HD753835,6.166666667,6.5,7,4,24
HI488123,6.166666667,6,9,3,24
HD253398,2.5,2.5,3,2,13
GD866704,4.75,5,7,1,24
IK871961,6.25,6,8,4,24
PL256725,6.333333333,7,8,4,24
IK287071,6.333333333,7,9,3,24
IK093147,2.5,2.5,4,1,13
TS535917,4.916666667,4.5,8,2,24
IK166339,5.916666667,5,10,3,24
AS992593,5.583333333,5,8,4,24
PL597186,2.333333333,2,4,1,17
TS662949,5.5,5,8,3,24
HI238760,5.166666667,5,9,3,24
AS929514,5.5,5,9,3,24
HD319220,4,4,7,2,21
HD877359,4.2,4,8,2,21
PL619936,3.9,5,7,1,21
AS175707,6,6,10,3,24
AS174345,3.777777778,4,6,2,20
OA047996,5.75,6,9,2,24
HD842881,5.583333333,5.5,8,3,24
AS781999,5.416666667,5.5,9,3,24
HD617077,1,1,1,1,12
PL990383,4,4,4,4,12
TS239042,3,3,3,3,12
OA322749,4,4,4,4,12
GD191107,3,3,3,3,12
IK720807,2,2,2,2,12
GD966172,3,3,3,3,12
OA324181,1,1,1,1,12
HD412914,4,4,4,4,12
OA018910,5.5,5,7,4,24
PL087063,4.454545455,5,6,2,22
AS771307,4.166666667,4,7,1,23
GD086932,5.583333333,6,8,3,24
OA346394,4.583333333,4.5,8,2,24
HD453100,4.416666667,5,7,1,24
HD699115,4.272727273,4,6,2,22
HI158085,6.166666667,6.5,9,3,24
AS634661,3.181818182,4,6,1,22
AS369194,3.363636364,3,8,1,22
GD665518,5,5,8,2,24
OA037898,5.25,5.5,7,3,24
PL946134,5.166666667,5,8,3,24
IK851397,5.583333333,5.5,8,4,24
GD067591,5.416666667,5.5,10,2,24
HI253328,6.166666667,6,9,4,24
IK979398,6.083333333,6,9,4,24
HI563460,5.666666667,6,9,3,24
TS252991,3.818181818,4,6,1,22
HI812978,3,3,3,3,12
TS859365,5.666666667,6,9,3,24
GD887148,5.166666667,5.5,8,2,24
HI392766,3,3,3,3,12
HI639915,4.916666667,5,8,2,24
HI813166,6,6,8,4,24
HI393943,5.5,5,9,4,24
GD735013,6,6.5,7,4,24
PL469296,3.285714286,3,5,2,18
AS716291,5.166666667,5,8,2,24
HI169357,5.833333333,6,7,3,24
HD744684,6.25,6,11,4,24
HD957073,5.333333333,5,7,4,24
AS938269,3,3,3,3,12
TS671691,4.916666667,5,8,2,24
IK014287,2,2,2,2,12
TS602767,5.75,5.5,8,1,24
HI574446,5.666666667,6,8,3,24
HD772140,2.333333333,2,5,1,16
HI791682,2.2,2,3,1,15
HI755073,5.666666667,6,7,4,23
HD920211,6.166666667,7,7,4,23
HD434034,4.090909091,5,6,2,21
AS040841,6,6,10,4,23
GD806895,6.333333333,6.5,9,4,23
PL764756,5.916666667,6,10,3,23
GD115359,5,5,7,3,23
PL353207,4.454545455,4,8,2,21
PL766227,6.083333333,6,9,3,23
IK274884,3,3,4,2,17
HD511288,5.166666667,5,7,3,23
TS037146,5.75,6,7,4,23
AS460655,3.818181818,4,7,2,21
OA057829,6.666666667,7,10,4,23
PL392913,5.166666667,5,9,3,23
HI643983,3.454545455,3,8,1,21
TS744630,5.5,6,8,3,23
AS621407,5.416666667,6,7,3,23
TS070681,5.25,5,7,3,23
TS707101,5.583333333,6,9,3,23
HD743252,5.666666667,6,9,3,23
GD261077,6.083333333,6,8,5,23
HD893931,6.083333333,5.5,9,3,23
HI516704,6.333333333,6,10,4,23
GD903830,5.5,5,9,3,23
PL636860,5.416666667,5,8,4,23
OA041301,5.75,6,9,1,23
AS147485,5.416666667,5.5,8,1,23
OA675891,5.083333333,5,7,4,23
IK516783,6.5,6,10,3,23
IK736758,4.916666667,4.5,8,3,23
OA769163,6.083333333,6,8,2,23
TS470645,5.416666667,6,8,1,23
PL902037,6,6,8,4,23
HD957429,6.5,6,10,4,23
HD277392,6.583333333,6.5,9,3,23
TS213950,6.166666667,6,8,4,23
GD221439,5.333333333,5.5,7,4,23
HI802082,5.166666667,5.5,8,3,23
OA904369,5.25,5.5,7,3,23
PL103369,5.416666667,5,10,3,23
HD184011,6.166666667,6,8,4,23
TS020727,6.083333333,6,8,3,23
HI088451,5.833333333,6,8,3,23
TS331765,5.583333333,6,8,2,23
AS535481,5,4,8,3,23
HD552859,5.833333333,6,8,4,23
AS914290,3.3,3.5,6,1,20
HI421757,5.5,5,8,3,23
GD238730,4.833333333,5.5,7,2,23
IK376325,5.083333333,5,8,2,23
TS343738,5.666666667,5.5,8,3,23
IK574479,5.833333333,6,8,4,23
GD852474,5.833333333,5.5,9,4,23
TS099672,5,5.5,8,2,23
AS869895,4.916666667,4,8,2,23
TS783835,6.083333333,6.5,9,2,23
OA061430,5.666666667,6,8,3,23
TS622804,5.75,6,9,4,23
IK129813,2,2,2,2,11
TS724794,4,4,5,3,12
OA969891,2.5,2.5,4,1,12
OA837154,2.5,2.5,4,1,12
GD454723,3.5,3.5,5,2,12
PL112670,5.333333333,5.5,7,3,23
IK730851,2,2,2,2,12
OA737164,5.333333333,5,8,3,23
OA781309,2.5,2.5,3,2,12
AS834214,3,3,3,3,12
IK679292,2.5,2.5,4,1,12
HI914848,2.5,2.5,3,2,12
IK602331,2,2,2,2,11
PL923645,2,2,2,2,11
OA273247,2,2,2,2,11
OA381877,1,1,1,1,11
HI429448,5,5,5,5,11
HI142283,5.5,5,9,3,23
HD338262,2,2,2,2,11
HD385904,2,2,2,2,11
TS578667,4.916666667,5.5,8,2,23
AS980426,4,4,4,4,11
IK460546,4,4,4,4,11
TS073726,5.833333333,6,7,4,23
IK577493,5.916666667,6,8,4,23
TS649822,1,1,1,1,11
AS582110,1,1,1,1,11
HI923060,6.083333333,6,8,4,23
PL195051,3,3,3,3,11
OA210660,5.75,5.5,7,4,23
IK387954,6.25,6,8,5,23
PL987765,3.5,3.5,4,3,12
AS030404,1,1,1,1,12
AS756694,3.5,3.5,6,1,12
AS844339,3,3,4,2,12
GD962470,5.666666667,6,7,3,23
HD532552,5.166666667,5,6,4,23
AS356812,6.083333333,6,8,4,23
TS515377,3,3,5,1,12
OA965409,5.75,5.5,8,2,23
HD182637,2,2,2,2,11
AS984922,5.583333333,5.5,7,4,23
HD894390,2,2,2,2,11
GD296555,2.5,2.5,4,1,12
AS925243,1,1,1,1,10
AS516396,4.5,5,7,2,19
OA308429,3,3,3,3,11
HD467920,5.583333333,6,8,3,22
PL471805,3.5,3,7,1,19
TS618494,6.583333333,7,9,2,22
GD763258,2.5,2.5,3,2,11
TS948747,5.333333333,5,8,3,22
TS505679,3.5,3.5,4,3,11
HI101829,6.083333333,6,10,3,22
OA228506,6.25,6,10,3,22
OA840257,5.916666667,6,8,4,22
TS250479,5.416666667,5,7,3,22
AS571298,3.727272727,4,6,2,20
PL576686,2,2,2,2,10
OA732282,6.833333333,7,9,3,22
IK164154,2,2,2,2,10
PL632987,2,2,2,2,10
GD725111,1.5,1.5,2,1,11
PL057547,5.833333333,6,9,3,22
HD508159,2,2,3,1,11
TS865598,2,2,3,1,11
IK755601,6,6,8,4,22
AS347661,2,2,2,2,10
OA053175,3.5,3.5,5,2,11
PL681000,3,3,4,2,11
PL622205,5.416666667,5,9,3,22
GD283160,2,2,2,2,10
HI650178,2.5,2.5,3,2,11
TS883038,5.416666667,6,7,4,22
TS669690,1,1,1,1,10
OA681518,1,1,1,1,10
GD087620,3.5,3.5,5,2,11
GD770166,1,1,1,1,11
GD912745,5.833333333,6,8,3,22
GD812922,5.333333333,5.5,7,3,22
AS272193,5.583333333,5.5,9,3,22
IK604371,3.5,3.5,4,3,11
HI802716,6,6.5,9,2,22
TS776409,2.5,2.5,3,2,11
GD622254,6.25,6,8,5,22
HD812799,5.666666667,5.5,7,4,22
GD911889,5.083333333,5,8,3,22
HI921882,6.583333333,7,11,3,22
TS294433,5.833333333,6,10,2,22
IK025456,3,3,4,2,12
PL846767,2.333333333,3,3,1,12
PL314896,3,4,4,1,12
PL093468,3,3,4,2,12
HI020083,3,3,3,3,12
PL403622,1,1,1,1,10
HI992479,3,2,5,2,12
PL248170,2,2,2,2,12
OA536894,4,4,5,3,12
AS305860,3.333333333,3,5,2,12
HD492524,1.333333333,1,2,1,12
GD862018,2,2,3,1,12
PL944386,6.166666667,6,9,3,22
PL639331,6.25,6.5,10,2,22
TS186877,6.083333333,6,9,4,22
TS885968,6.083333333,6,10,3,22
HD561717,5.666666667,6,9,3,22
OA250792,5.75,6,7,3,22
AS060041,6.666666667,7,9,4,22
TS059971,5.25,5,7,3,22
GD032887,5.75,6,9,2,22
GD825223,5.666666667,6,8,2,22
PL990087,6.25,6.5,9,4,22
HI084482,5.666666667,6,8,2,22
TS974079,6.083333333,5.5,9,4,22
HI213334,5.583333333,5,11,3,22
HD730447,5.416666667,5.5,8,3,22
OA440389,6.333333333,6.5,10,3,22
IK596141,5.333333333,5.5,7,2,22
PL315222,2.666666667,2,5,1,12
HD320060,5.916666667,6.5,8,4,22
TS150659,4.833333333,5,9,1,22
AS569518,5,4.5,9,3,22
HD727444,5.666666667,5.5,9,3,22
AS707671,6,5,10,4,22
HI441426,6,5.5,9,3,22
PL228159,5.5,5,7,4,22
TS316311,4.833333333,4.5,8,3,22
HI337854,5.75,5,9,4,22
PL043513,3.727272727,4,6,2,20
PL479702,5.666666667,5.5,7,4,22
HI145167,5.666666667,5,10,3,22
OA198162,6.25,6,8,4,22
PL000073,5,5,5,5,10
AS941998,5.75,5.5,9,3,22
AS107662,6.166666667,6,9,4,22
IK794489,5.833333333,6,8,4,22
TS633741,4.181818182,4,8,2,20
AS015739,5.583333333,5.5,8,4,22
OA640152,6,6,8,4,22
TS741548,3,3,3,3,10
HI720757,2.666666667,3,4,1,14
AS212221,5.833333333,6,9,2,21
HI658527,2,2,3,1,14
TS181112,6,6,8,4,21
HD460027,5.916666667,5,9,4,21
OA032662,3,3,3,3,10
IK938063,2,2,3,1,10
OA440090,4.5,4.5,7,2,10
IK185443,2,2,2,2,10
IK373014,6.333333333,6.5,9,4,21
HD262708,3,3,4,2,10
HI383326,5.5,5,7,5,21
GD297149,3,3,4,2,10
GD181791,5.666666667,5,10,2,21
TS895361,5.5,6,8,3,21
OA661244,6.5,6.5,9,5,21
GD394435,5.666666667,5.5,8,3,21
GD258009,5.166666667,5,9,1,21
TS151776,5.416666667,5,8,4,21
GD257285,5.583333333,6,7,4,21
IK865460,5.916666667,5.5,9,4,21
AS345508,5.833333333,6,8,3,21
AS902294,5.833333333,6.5,7,2,21
TS362290,5.75,6,8,3,21
IK297680,7,7.5,9,4,21
OA846208,5,5,8,2,21
OA786284,6.166666667,6.5,9,2,21
TS032043,5.666666667,6.5,9,2,21
PL615581,6.916666667,7,9,4,21
TS574471,5.75,6,8,4,21
GD877201,6.416666667,6.5,9,4,21
PL988813,6.833333333,6.5,9,4,21
OA140991,4,4,4,4,9
AS263080,4,4,4,4,9
TS803752,2,2,2,2,9
IK004574,5.666666667,5.5,9,3,21
PL549629,6.25,5,10,4,21
AS373785,1,1,1,1,9
GD045563,4.363636364,5,7,1,19
PL524403,2,2,3,1,11
HI576763,2.333333333,3,3,1,11
AS824458,3.333333333,3,5,2,11
OA655348,4.333333333,4,5,4,11
HI713218,4,4,5,3,11
AS776002,3.3,2.5,6,2,18
TS685717,3.333333333,4,4,2,11
HD530464,2,2,3,1,11
GD141776,5.416666667,6,8,2,21
GD849803,2.333333333,2,3,2,11
GD343618,6.333333333,6,8,5,21
HD734129,6.25,6,10,3,21
HD550869,3.818181818,4,7,1,19
IK073126,5.583333333,6,7,4,21
IK219174,5.583333333,6,9,3,21
AS723178,2.333333333,2,4,1,11
GD885447,6.083333333,6,9,3,21
IK613660,3,3,4,2,12
TS841911,3.727272727,4,6,1,19
TS838496,6.25,6,9,2,21
OA175410,3.666666667,4,5,2,11
IK112757,5.916666667,5.5,8,4,21
HI655649,4.272727273,4,7,2,19
OA798459,4,4,7,1,19
HI554088,2,1,4,1,11
IK555274,4,5,6,1,19
HD819739,3.636363636,3,6,2,19
HD218670,2.75,2.5,4,2,12
IK683711,3,3,5,1,12
AS563124,5.083333333,5,8,1,21
HD823097,2,2,2,2,9
AS147168,1,1,1,1,9
IK368409,2,2,2,2,9
HI069246,3,3,3,3,10
GD059086,6.166666667,6,8,4,21
HI665074,3,3,3,3,9
HD298120,5.916666667,6,8,4,21
HD925731,5.833333333,6,9,3,21
HD807397,3,3,3,3,9
AS430089,3.25,3,6,1,20
PL758737,6,6.5,8,2,21
GD784657,6.666666667,6.5,9,5,21
TS973306,2.75,3,4,1,12
IK619199,5.583333333,6,7,2,21
HI693441,6.333333333,6.5,10,3,21
IK772152,3,3,3,3,9
PL050511,3,3,4,2,12
PL036627,4.25,4.5,5,3,12
PL304252,2.5,2,5,1,12
AS435092,2.25,2.5,3,1,12
HD250394,2.5,2.5,4,1,12
IK985783,3,3,3,3,9
TS982817,5.916666667,6,8,2,21
GD768855,2.75,2.5,4,2,12
PL654732,6,6,8,3,21
AS310564,1,1,1,1,9
HI737185,4,4,4,4,9
PL706600,5.583333333,5.5,8,4,21
TS205765,4.083333333,5,6,1,20
IK088722,6,6,9,3,21
OA999412,6.166666667,6.5,8,3,20
IK120435,5.666666667,6,11,2,20
HD408536,6.333333333,6.5,8,4,20
HI873127,5.5,5,10,3,20
OA705805,5.666666667,6,7,4,20
HD435871,3,3,3,3,8
GD223514,4.454545455,4,8,2,18
IK407338,5.666666667,6,7,1,20
PL191813,5.5,5.5,9,2,20
AS703258,5.916666667,6,9,1,20
TS217776,6,5.5,9,3,20
HD834387,6.5,7,9,4,20
IK218930,6.666666667,6.5,9,4,20
PL577070,6.083333333,6,9,3,20
GD897249,6.333333333,6,9,5,20
OA251840,6.083333333,6,8,4,20
PL582174,5.166666667,4.5,8,3,20
PL351450,7.083333333,7,11,4,20
OA025614,2,2,2,2,8
GD086589,2,2,2,2,8
AS177253,4,4,4,4,8
PL008262,5.916666667,6,8,3,20
HD290947,5.666666667,6,7,3,20
TS087420,3,3,3,3,8
HI166285,2,2,2,2,8
AS460810,5,5,5,5,8
AS009013,2,2,2,2,8
IK722730,2,2,2,2,8
PL889531,3.090909091,3,5,1,18
PL893427,4.181818182,4,8,2,18
HD849426,6.416666667,6.5,9,5,20
OA916298,5.5,5,9,3,20
HI475753,6,6,8,4,20
HI928274,2.5,2.5,3,2,9
GD987989,6.75,7,9,4,20
GD452640,6.333333333,6.5,8,4,20
HI561218,5.75,6,9,3,20
HI765956,6.333333333,6,9,5,20
HI014891,6.166666667,6,12,3,20
OA996311,5.333333333,5.5,8,2,20
PL352661,6.416666667,6.5,10,3,20
HD101700,3.6,3,5,3,12
AS676181,3.8,4,5,2,12
HI493527,6,6,9,4,20
OA798178,1.8,1,4,1,12
AS586641,3.6,4,4,3,12
HI403631,6,6,8,4,20
GD754725,1.8,2,3,1,12
IK694377,3.2,4,4,2,12
AS978283,2.8,3,4,2,12
IK216492,5.333333333,5,8,2,20
HD673900,5.583333333,5,9,2,20
HD112851,5.583333333,6,7,3,20
GD761011,6.666666667,6,11,4,20
OA945296,2.8,3,4,1,12
OA641335,5.75,5.5,10,3,20
HI183239,5.416666667,6,8,2,20
HD364928,6.166666667,6.5,9,4,20
GD381952,5.916666667,6,8,4,20
PL474958,5.5,5,10,3,20
OA336650,6,6,10,4,20
HD477288,5.75,6,7,3,20
IK931165,6,5.5,10,3,20
HD852520,6.5,7,11,3,20
OA575737,6.333333333,6,9,4,20
GD973384,5.916666667,5.5,9,3,20
PL520159,6.083333333,5.5,10,2,20
HD618344,6.583333333,6,10,4,20
OA882717,1.75,1.5,3,1,11
AS259792,3.5,4,5,1,11
GD370248,3,2.5,6,1,11
AS594062,3.75,3,8,1,11
OA785110,2,2,3,1,11
IK107909,2.5,2.5,4,1,11
IK662672,3.75,4,5,2,11
IK323315,2.5,2,4,2,11
GD796301,6.083333333,7,9,3,20
AS741333,5.666666667,6,7,4,20
AS918302,5.916666667,6,8,4,20
GD638385,2.5,2.5,3,2,9
OA981813,3,3,3,3,9
AS700935,5.166666667,5,8,1,20
PL113781,6.166666667,6.5,8,4,20
GD012037,5.833333333,6,8,3,20
IK907604,6.166666667,6.5,8,3,20
HD707231,7.166666667,7,12,5,20
GD840219,1.5,1.5,2,1,9
AS719871,6.416666667,6,10,4,20
PL861755,6,6,10,3,20
IK306028,3.666666667,3,6,2,10
OA103911,2.666666667,2,4,2,10
PL881347,2.166666667,2,4,1,13
AS758226,6.416666667,6,11,4,20
GD699747,5.333333333,5.5,7,2,20
PL993952,3.666666667,4,5,2,10
HI151334,6.25,6.5,9,3,20
TS516522,5.75,5.5,9,2,20
GD628310,5.916666667,6,8,4,20
HD140190,4.833333333,4.5,8,3,20
HD472052,3.333333333,4,5,1,10
PL111345,3.142857143,3,6,1,14
OA516337,4,4,5,3,10
OA476099,7.083333333,7,10,5,20
PL964421,5.833333333,6,9,3,20
HD475088,6.583333333,6.5,9,4,20
HD089565,4.5,4.5,5,4,9
HD809345,6.416666667,7,9,3,20
TS349820,5.333333333,6,8,2,20
IK887179,2,2,3,1,9
HD391766,3,3,4,2,9
HD882805,3.5,3.5,5,2,9
PL649133,6,6.5,8,3,20
PL594922,2,2,3,1,9
IK462603,5.75,6,9,2,20
GD283718,3,3,3,3,9
TS837650,6.333333333,6.5,8,4,20
IK619953,5.166666667,5,7,3,20
TS068663,5.833333333,6.5,8,2,20
HD338928,3,3,4,2,10
PL819882,6.5,7,9,3,20
PL329312,6.416666667,7.5,9,1,20
HI539181,6.083333333,6.5,9,2,20
GD615902,5.75,6,8,4,19
HD712372,6.083333333,6,10,4,19
AS453084,6.833333333,7,10,5,19
GD230222,6.333333333,6,10,4,19
IK795481,6.5,6,11,4,19
TS810881,6.916666667,6.5,10,4,19
AS554975,5.916666667,6,8,4,19
IK130766,6.75,7,11,4,19
IK159809,5.333333333,5.5,8,2,19
TS311478,6.25,6,9,4,19
GD979485,5.583333333,5.5,7,4,19
HD802058,5.666666667,5.5,8,5,19
TS877962,6.666666667,6,12,4,19
HI292858,5.833333333,6,9,3,19
PL012521,6.25,6.5,9,3,19
HI990013,6.333333333,6,10,4,19
HI515080,6.416666667,6,9,4,19
IK480015,6.833333333,7,9,4,19
HD096953,7,7,11,4,19
HD167407,6.5,7,8,4,19
OA449475,5.833333333,5.5,9,1,19
TS806267,6.25,6,9,3,19
HD456541,6.416666667,6,8,5,19
HD691675,6.25,6,8,4,19
IK574425,6.416666667,7,8,4,19
TS711304,6.916666667,6,10,5,19
HI602995,6.75,6.5,10,5,19
TS206784,5.833333333,6,8,2,19
GD870808,6.25,5.5,9,2,19
IK844882,7.583333333,7.5,10,5,19
OA380969,5.833333333,5.5,9,3,19
HD693609,6.25,6.5,10,4,19
IK923881,6.25,6,10,4,19
IK286995,6.5,6.5,11,3,19
GD262737,6.333333333,7,10,3,19
GD930782,6.166666667,6,8,4,19
TS875601,6.166666667,6,10,3,19
OA263631,5.333333333,5,8,3,19
TS492813,6,6,9,4,19
IK753356,5.75,5.5,8,4,19
HI635804,5.583333333,6,10,3,19
OA249823,6.333333333,6,9,4,19
TS009911,5.916666667,6,10,2,19
IK269914,5.75,6,7,4,19
AS547635,6.583333333,6.5,10,3,19
GD563129,6.333333333,6.5,11,3,19
TS246098,5.916666667,6,9,2,19
GD876521,5.916666667,5.5,9,2,19
AS706877,6.333333333,6,9,4,19
AS726272,6,6,9,3,19
HD321275,6.666666667,6.5,8,5,19
OA587066,5.5,6,8,3,19
TS068752,6,6,9,3,19
HD888412,6.583333333,6.5,9,3,19
HI631124,4.25,4.5,6,2,18
TS651115,2.75,2.5,5,1,10
AS671429,3.25,4,4,1,10
HD472114,2.75,3,3,2,10
AS377637,5.666666667,5,9,4,19
TS544093,2,2,2,2,7
PL928577,1,1,1,1,7
TS269350,4.5,4.5,6,3,8
HI477508,4,4,4,4,7
AS957024,4,4,4,4,7
HI100579,1,1,1,1,7
TS441989,3.333333333,4,4,2,9
HD471103,4,4,7,1,17
PL163921,3.333333333,3,6,1,15
TS989482,4.909090909,6,8,1,17
HI551380,5,5,5,5,7
GD640316,2,2,3,1,8
HI864224,2.5,2.5,3,2,8
IK077620,3,3,3,3,8
AS417696,2,1,4,1,9
HD541285,4,4,6,2,9
HD720343,3,4,4,1,9
PL191690,2.666666667,3,4,1,9
OA804659,3,3,4,2,9
OA003684,4,4,5,3,9
PL855950,4,5,5,2,9
AS543483,2.666666667,3,4,1,9
AS462883,4,4.5,6,1,16
TS042707,3,3,4,2,10
AS428439,3.5,3.5,5,2,10
GD573130,1,1,1,1,8
AS917021,2,2,3,1,8
AS931323,1.5,1.5,2,1,8
AS480037,1.5,1.5,2,1,8
GD964685,3.636363636,4,8,1,17
OA030640,2.2,2,3,2,11
GD382390,4.4,4,7,2,16
OA584488,4.363636364,5,7,2,17
HD124235,2.5,2.5,4,1,14
IK149763,5.25,5,8,2,19
GD065188,6.333333333,6.5,9,3,19
HI388967,4.75,5,10,1,19
OA795599,3.636363636,4,6,1,17
IK398825,7.833333333,8,11,5,19
PL113746,3.333333333,2.5,8,1,12
HI506119,3.5,3.5,5,2,12
PL920204,3,3,4,2,12
PL749842,3.5,3.5,5,2,12
TS966353,6,6.5,10,2,19
IK011787,1.8,1,4,1,11
IK727029,2.666666667,3,4,1,12
GD149816,3.333333333,3,7,1,12
GD155364,3.666666667,3.5,5,3,12
GD574697,2,2,3,1,11
TS560274,2.2,2,3,1,11
PL335953,2.6,3,4,1,11
PL987832,2.6,3,4,1,11
TS842808,3.8,4,5,2,11
PL435064,6.5,6,11,3,19
AS136184,6.083333333,6.5,9,2,19
IK750625,6.166666667,6,9,4,19
PL229628,3.75,4,5,2,9
OA955088,2.8,2,5,1,10
HD333544,3.25,3,6,1,9
HI168292,3.5,3.5,5,2,9
PL483945,3.428571429,4,5,1,12
PL907455,3.714285714,4,6,1,12
OA296415,3.428571429,4,5,1,12
GD462611,3.428571429,3,5,2,12
HI412057,2.285714286,2,4,1,12
HI755349,2.2,2,4,1,10
OA309867,6.583333333,6.5,9,4,18
AS588076,5.75,5.5,11,3,18
HD134433,3.5,4,5,1,9
IK783574,2.5,3,3,1,9
HI486531,6.5,6,9,3,18
HI061526,2.25,2.5,3,1,9
TS972175,6.166666667,6,9,3,18
AS157629,3.2,3,6,2,10
OA076062,6.583333333,7,10,4,18
HD478215,6.583333333,6.5,10,4,18
IK187041,5.916666667,6.5,8,2,18
HI349563,6.916666667,7,9,4,18
GD968549,3.333333333,4,4,2,11
IK514038,3.166666667,4,4,1,11
PL856333,5.666666667,5.5,8,4,18
HD691471,6.416666667,6,10,4,18
AS886138,6.666666667,6.5,10,4,18
AS963520,6.833333333,6.5,9,5,18
AS929382,1.833333333,1,4,1,11
GD728833,3,3,4,2,9
TS634630,1.8,2,3,1,10
AS237205,6.416666667,7,9,3,18
OA182166,5.916666667,6.5,9,1,18
TS784450,6.583333333,6.5,9,4,18
PL499733,6.166666667,6,11,3,18
OA241695,6.416666667,6,9,4,18
PL374717,6.25,6,10,3,18
HD759692,7,7.5,8,5,18
GD110372,6.5,6.5,9,4,18
HD988129,6.083333333,6,8,4,18
TS615394,6.666666667,7,9,4,18
TS428494,6.583333333,6.5,10,3,18
AS699883,6.5,6.5,9,4,18
OA764380,6.416666667,5,12,4,18
TS439348,6,6.5,7,2,18
HI263602,5.916666667,6,9,3,18
OA538627,6.25,6.5,9,3,18
OA297910,7.333333333,8,10,4,18
OA144483,5.25,5,8,2,18
HD722558,6.75,6.5,11,5,18
HI893036,6.5,6.5,11,4,18
PL572723,6.166666667,5.5,10,3,18
OA358651,5.833333333,6.5,9,2,18
OA375793,6.75,7,9,4,18
AS632327,6.333333333,6.5,8,4,18
AS019860,6.083333333,6,9,4,18
GD198467,6.083333333,6,8,3,18
IK822921,6.416666667,6,11,3,18
IK671472,6.416666667,6.5,10,3,18
HD369528,6.083333333,6.5,8,4,18
HD333051,6.083333333,6,9,3,18
IK601294,3.666666667,4,5,2,8
TS722134,4,4,4,4,8
HD294856,2.666666667,2,5,1,8
OA652642,4,4,6,2,8
HD649306,2.333333333,2,3,2,8
OA805868,6.5,6,10,5,18
HI981240,6.916666667,7,10,5,18
AS997107,5.916666667,6,9,2,18
GD139130,7.083333333,7,9,4,18
PL597901,4.5,4.5,6,3,7
IK641037,2,2,2,2,7
GD080608,6.166666667,6,9,3,18
OA666190,3.5,3.5,4,3,7
PL366184,2.5,2.5,4,1,7
HI889198,6.333333333,6,9,3,18
IK102382,6.416666667,6.5,10,2,18
IK699513,6.333333333,6,11,3,18
HI321252,6.666666667,6.5,9,5,18
GD881679,2,2,2,2,6
GD600460,1,1,1,1,6
TS018265,2,2,2,2,6
HI142725,2,2,2,2,6
HD561337,2,2,2,2,6
PL989164,2,2,2,2,6
OA948852,3,3,4,2,7
OA545330,6.166666667,6,11,2,18
IK133578,2.666666667,3,3,2,8
HI886725,6.166666667,7,9,3,18
HD725527,3.8,3.5,7,1,15
GD946202,4.181818182,4,7,3,16
GD844529,4.1,4.5,8,1,15
HD727632,6.583333333,6.5,9,4,18
PL356645,3.6,3,6,1,15
PL214225,6.666666667,7,9,1,18
HI394229,4.181818182,4,6,2,16
AS873051,4.222222222,4,6,2,14
HD314081,7.333333333,7.5,10,5,18
TS019328,3.727272727,4,7,1,15
TS932607,3.333333333,3,5,2,7
HI442697,6.583333333,7,10,4,17
HD012845,3,3,5,2,10
AS169823,3,3,4,2,7
GD868574,2.4,3,3,1,9
OA039044,3,3,4,2,10
OA571994,1.666666667,1,3,1,7
IK823588,4.166666667,4,7,1,16
GD434239,3.333333333,3,4,3,7
GD536257,2.333333333,2,4,1,7
TS468480,2.75,2.5,4,2,8
OA041099,2.5,2.5,3,2,8
PL297992,3.25,3,5,2,8
GD574177,6.333333333,7,9,4,17
GD614242,3.75,4,6,1,8
HI964680,5.916666667,6,8,4,17
PL573375,7.166666667,7,10,5,17
TS243124,2,2,3,1,8
AS512827,2.75,3,4,1,8
IK254439,6,6,9,3,17
GD672003,5.166666667,5.5,7,2,17
HD079011,4.636363636,5,6,1,15
GD671138,2.2,2,4,1,9
GD585679,6.333333333,6.5,8,3,17
IK061665,7.666666667,7.5,12,5,17
TS600511,7,7,9,4,17
GD341063,7.333333333,8,9,4,17
GD366297,7.083333333,7,10,5,17
OA570624,7.333333333,7.5,10,3,17
PL865678,6.916666667,6.5,10,5,17
HD765436,7.083333333,7,9,5,17
AS636570,6.25,7,9,3,17
IK633711,6,5.5,10,4,17
OA316605,6.25,6,9,4,17
OA510985,6.666666667,7,8,5,17
AS649439,6,5.5,10,4,17
HI969539,6.833333333,6.5,11,4,17
