,A,B,"dict(A,B)",#(A)+#(B)
1661,3106,3333,0.09477986277802342,2
1662,3221,3424,0.09551988716596606,2
1663,2501,5468,0.0955198871659661,3
1664,2703,2928,0.09551988716596613,2
1665,4761,5220,0.0955198871659662,5
1666,2120,4943,0.09551988716596631,3
1667,2799,5201,0.09551988716596635,4
1668,4938,5496,0.09669833622046255,5
1669,2967,5481,0.09759428896646671,3
1670,3413,5448,0.09850031163512414,3
1671,2754,2977,0.09933247593571941,2
1672,3280,3440,0.0997235320536083,2
1673,1881,5469,0.10080763695661657,3
1674,2872,3168,0.10080763695661661,2
1675,3068,3162,0.10229899997520375,2
1676,1845,1856,0.10229899997520397,2
1677,1539,1607,0.10229899997520397,2
1678,3023,4398,0.1022989999752042,3
1679,4670,5532,0.1022989999752042,4
1680,3037,3095,0.1022989999752042,2
1681,2852,3150,0.10230592765697315,2
1682,3002,3629,0.10413300143845927,2
1683,2866,3202,0.10413300143845934,2
1684,1935,5463,0.10413300143845945,4
1685,1941,4543,0.10413300143845945,3
1686,4584,4933,0.10413300143845951,4
1687,3083,5200,0.10640697125928959,4
1688,4929,5181,0.10805730004354594,4
1689,4407,5444,0.10805730004354597,5
1690,3320,5210,0.10805730004354597,3
1691,4936,5193,0.10805730004354597,4
1692,3078,3316,0.10805730004354602,2
1693,3656,3720,0.10805730004354613,2
1694,3596,5389,0.10805730004354647,5
1695,3240,5199,0.10872325544337037,3
1696,3302,3352,0.10872325544337037,2
1697,2569,2603,0.11107920774320601,2
1698,2833,2914,0.11107920774320625,2
1699,3421,3576,0.11227128054669124,2
1700,3360,5765,0.11252889986019493,5
1701,2942,5770,0.11252889986019493,5
1702,2487,4931,0.11252889986019499,3
1703,3754,3800,0.11252889986019499,2
1704,2697,2699,0.1125288998601951,2
1705,3082,3748,0.1125288998601951,2
1706,3189,4470,0.1125288998601951,5
1707,3557,4516,0.1125288998601951,3
1708,3092,5184,0.11252889986019532,3
1709,2917,4416,0.11252889986019532,3
1710,2898,3163,0.11252889986019532,2
1711,3238,3724,0.11252889986019532,2
1712,3215,3292,0.11252889986019532,2
1713,3090,5186,0.11252889986019532,3
1714,3690,4447,0.11252889986019532,3
1715,3751,4457,0.11252889986019532,3
1716,2832,2901,0.11252889986019543,2
1717,3126,4513,0.11252889986019543,3
1718,3061,3214,0.11252889986019543,2
1719,1800,2160,0.11252889986019543,2
1720,865,1065,0.11252889986019543,2
1721,3787,5485,0.11252889986019587,3
1722,3743,5486,0.11252889986019587,3
1723,3264,3480,0.11347235698883444,2
1724,4192,4978,0.11836118566620304,5
1725,113,5032,0.11836118566620306,3
1726,296,330,0.11836118566620318,2
1727,982,5008,0.11836118566620318,6
1728,1448,1534,0.1183611856662032,2
1729,520,591,0.11836118566620321,2
1730,372,471,0.11836118566620321,2
1731,455,5562,0.11836118566620321,6
1732,5037,5232,0.11836118566620321,5
1733,936,1016,0.11836118566620321,2
1734,951,5046,0.11836118566620321,3
1735,903,5240,0.11836118566620321,3
1736,625,681,0.11836118566620321,2
1737,1028,5245,0.11836118566620321,3
1738,814,862,0.11836118566620321,2
1739,367,435,0.11836118566620321,2
1740,1053,5252,0.11836118566620321,3
1741,5330,5331,0.11836118566620323,5
1742,1473,5329,0.11836118566620324,4
1743,1727,4372,0.11836118566620324,3
1744,5010,5011,0.11836118566620325,4
1745,1041,4301,0.11836118566620325,3
1746,1060,1120,0.11836118566620325,2
1747,1633,4322,0.11836118566620325,3
1748,4341,5625,0.11836118566620325,5
1749,1345,5025,0.11836118566620325,3
1750,1219,1316,0.11836118566620327,2
1751,1637,5055,0.11836118566620327,3
1752,1908,5636,0.11836118566620327,8
1753,1119,5655,0.11836118566620327,4
1754,1767,1814,0.11836118566620327,2
1755,1198,5063,0.11836118566620327,3
1756,2188,5305,0.11836118566620327,3
1757,2161,4379,0.11836118566620327,3
1758,4391,5357,0.11836118566620327,4
1759,4395,5356,0.11836118566620327,4
1760,2657,2741,0.11836118566620327,2
1761,439,496,0.11836118566620331,2
1762,510,5405,0.11836118566620331,4
1763,464,537,0.11836118566620335,2
1764,536,5409,0.11836118566620335,3
1765,872,4970,0.11836118566620335,3
1766,2255,2340,0.11836118566620336,2
1767,747,776,0.11836118566620352,2
1768,425,495,0.11836118566620352,2
1769,4016,4831,0.11836118611196983,3
1770,3888,4844,0.11836118611196983,3
1771,4201,5110,0.11836118611197,5
1772,3972,4769,0.11836118611197001,3
1773,3923,4030,0.11836118611197001,2
1774,1019,1256,0.1183611861119701,2
1775,1174,1387,0.1183611861119701,2
1776,1992,2142,0.11836118611197011,2
1777,2732,3485,0.11836118611197011,2
1778,1968,1983,0.11836118611197011,2
1779,630,5106,0.11836118611197013,3
1780,53,5226,0.11836118611197016,3
1781,118,140,0.11836118611197018,2
1782,3871,3980,0.11836118611197018,2
1783,664,754,0.11836118611197022,2
1784,4964,5122,0.11836118611197022,4
1785,805,880,0.11836118611197022,2
1786,937,5131,0.11836118611197022,3
1787,3529,5254,0.11836118611197022,4
1788,647,683,0.11836118611197026,2
1789,4434,4436,0.11836118611197026,5
1790,378,428,0.11836118611197027,2
1791,2155,4975,0.11836118611197027,4
1792,4270,5041,0.11836118611197029,4
1793,787,891,0.11836118611197029,2
1794,5096,5111,0.11836118611197029,4
1795,3523,4399,0.11836118611197029,3
1796,2377,4403,0.11836118611197029,3
1797,2904,5446,0.11836118611197029,3
1798,3505,4582,0.11836118611197029,4
1799,882,4200,0.1183611861119703,3
1800,634,693,0.1183611861119703,2
1801,794,855,0.1183611861119703,2
1802,1137,5168,0.11836118611197033,3
1803,1989,2062,0.11836118611197034,2
1804,2544,4404,0.11836118611197034,3
1805,4986,5314,0.11836118611197036,4
1806,1268,5014,0.11836118611197036,3
1807,1058,1112,0.11836118611197036,2
1808,5018,5158,0.11836118611197036,4
1809,1010,1102,0.11836118611197036,2
1810,1217,5338,0.11836118611197036,3
1811,1781,1798,0.11836118611197036,2
1812,1887,5171,0.11836118611197036,3
1813,2045,5067,0.11836118611197036,3
1814,2169,5084,0.11836118611197036,3
1815,1873,2010,0.11836118611197036,2
1816,2127,5136,0.11836118611197036,3
1817,5083,5128,0.11836118611197037,6
1818,5343,5656,0.11836118611197037,8
1819,1616,5345,0.11836118611197037,3
1820,1324,1396,0.11836118611197037,2
1821,1018,1125,0.11836118611197037,2
1822,4378,5351,0.11836118611197037,4
1823,2743,2965,0.11836118611197037,2
1824,414,5395,0.1183611861119704,3
1825,5036,5752,0.11836118611197041,7
1826,5043,5407,0.11836118611197044,6
1827,5081,5750,0.11836118611197044,7
1828,2767,5187,0.12056667826088208,3
1829,3039,3323,0.12108068070613583,2
1830,3554,3625,0.1237354480924558,2
1831,3494,3651,0.1237354480924558,2
1832,5208,5214,0.12464362542581676,4
1833,3422,3438,0.12503211083073973,2
1834,3365,5854,0.12503211083073984,3
1835,3064,5196,0.1250321108307404,3
1836,3348,5530,0.12503211083074045,3
1837,2848,5194,0.12503211083074045,3
1838,3367,5514,0.12503211139338455,3
1839,2523,2649,0.12522330875451262,2
1840,2712,3290,0.12659501234271975,2
1841,3026,4924,0.12702041616750834,3
1842,2082,4925,0.12923344043634127,3
1843,5447,5474,0.12923344043634138,6
1844,2887,5473,0.12923344043634138,3
1845,3243,5429,0.12943549859456396,3
1846,2518,2770,0.13109091981087134,2
1847,3564,4453,0.13109091981087137,3
1848,3509,5198,0.13109091981087145,3
1849,4414,4415,0.13202401898249608,4
1850,3534,3668,0.13202401898249613,2
1851,3630,5218,0.13202401898249613,3
1852,3789,4821,0.13371067632484313,4
1853,3759,4694,0.1337106763248435,8
1854,3771,5274,0.1337106763248435,6
1855,3784,3814,0.1337106763248435,2
1856,5209,5465,0.13371067632484354,6
1857,3208,3459,0.13371067632484357,2
1858,3151,5253,0.1337106763248438,3
1859,3385,5255,0.1337106763248438,3
1860,3340,5767,0.13371067632484385,4
1861,3060,3122,0.1337106763248439,2
1862,1942,5290,0.13371067632484393,8
1863,2123,5297,0.13371067632484393,8
1864,1594,1796,0.13371067632484393,2
1865,1857,5456,0.13371067632484393,4
1866,4497,5370,0.13371067632484396,7
1867,2492,5386,0.13371067632484396,6
1868,2274,5387,0.13371067632484396,3
1869,3726,3752,0.13371067632484396,2
1870,2819,5883,0.13466866801363767,5
1871,2473,5489,0.13767991250711187,6
1872,3105,5431,0.13901294943143236,3
1873,2810,5858,0.1394988732064043,4
1874,132,4230,0.14066112482524384,3
1875,4,25,0.14066112482524407,2
1876,283,5582,0.14066112482524407,3
1877,211,5101,0.14066112482524407,3
1878,5145,5916,0.14066112482524407,7
1879,239,5558,0.14066112482524407,3
1880,463,488,0.14066112482524407,2
1881,796,811,0.14066112482524407,2
1882,1171,4267,0.14066112482524407,3
1883,1140,5649,0.14066112482524407,3
1884,1517,5742,0.14066112482524407,3
1885,1008,1029,0.14066112482524407,2
1886,1587,4997,0.14066112482524407,3
1887,1209,1234,0.14066112482524407,2
1888,1205,5066,0.14066112482524407,3
1889,1308,5658,0.14066112482524407,3
1890,1443,5643,0.14066112482524407,4
1891,5132,5644,0.14066112482524407,6
1892,2252,2285,0.14066112482524407,2
1893,2184,2189,0.14066112482524407,2
1894,2524,5729,0.14066112482524407,3
1895,2526,5089,0.14066112482524407,3
1896,1946,5668,0.14066112482524407,3
1897,2447,5094,0.14066112482524407,3
1898,2510,2531,0.14066112482524407,2
1899,2931,3539,0.14066112482524407,2
1900,3067,3276,0.14066112482524407,2
1901,2989,3548,0.14066112482524407,2
1902,3073,3339,0.14066112482524407,2
1903,2875,3521,0.14066112482524407,2
1904,3508,3524,0.14066112482524407,2
1905,3510,3578,0.14066112482524407,2
1906,332,346,0.1406611248252441,2
1907,1948,1955,0.1406611248252441,2
1908,241,245,0.14066112482524412,2
1909,2739,5095,0.14066112482524418,3
1910,2979,4402,0.14066112482524418,3
1911,6,5114,0.1406611248252443,3
1912,3029,3045,0.14242722553774687,2
1913,3167,5189,0.14242722553774692,3
1914,4405,5203,0.1443912060975039,4
1915,37,144,0.1444408759250826,2
1916,56,177,0.1444408759250826,2
1917,969,1123,0.1444408759250827,2
1918,1115,5251,0.1444408759250827,3
1919,3584,5979,0.1444408759250827,5
1920,3001,3522,0.1444408759250827,2
1921,2693,2883,0.1444408759250827,2
1922,2388,2664,0.1444408759250827,2
1923,4612,5264,0.1444408759250827,13
1924,4622,5265,0.1444408759250827,9
1925,2413,5267,0.1444408759250827,3
1926,3702,4658,0.1444408759250827,4
1927,3711,4683,0.1444408759250827,5
1928,3697,4688,0.1444408759250827,3
1929,3718,5272,0.1444408759250827,5
1930,3731,4730,0.1444408759250827,5
1931,3701,3835,0.1444408759250827,2
1932,3693,4764,0.1444408759250827,5
1933,2309,5277,0.1444408759250827,3
1934,1351,5588,0.14444087592508276,3
1935,1620,5920,0.14444087592508276,3
1936,2436,2717,0.14444087592508276,2
1937,2696,3041,0.14444087592508276,2
1938,1500,6054,0.14444087592508276,9
1939,1519,5291,0.14444087592508276,6
1940,1283,1432,0.14444087592508276,2
1941,1526,5293,0.14444087592508276,6
1942,1438,5295,0.14444087592508276,13
1943,1501,6056,0.14444087592508276,3
1944,4866,5300,0.14444087592508276,11
1945,2290,5731,0.14444087592508278,3
1946,995,5311,0.14444087592508278,4
1947,1130,5312,0.14444087592508278,3
1948,345,5559,0.1444408759250828,4
1949,273,5616,0.1444408759250828,3
1950,504,5720,0.1444408759250828,3
1951,5544,5749,0.1444408759250828,4
1952,1189,1340,0.1444408759250828,2
1953,1771,1986,0.1444408759250828,2
1954,1330,5634,0.1444408759250828,3
1955,1244,1388,0.1444408759250828,2
1956,170,257,0.1444408759250828,2
1957,366,539,0.1444408759250828,2
1958,1245,1361,0.1444408759250828,2
1959,615,5227,0.1444408759250828,3
1960,1015,1192,0.1444408759250828,2
1961,1755,5726,0.1444408759250828,3
1962,1454,5652,0.1444408759250828,5
1963,4362,5740,0.1444408759250828,4
1964,4364,5744,0.1444408759250828,5
1965,1763,5607,0.1444408759250828,3
1966,1223,1415,0.1444408759250828,2
1967,2319,2520,0.1444408759250828,2
1968,3573,4433,0.1444408759250828,3
1969,2877,4462,0.1444408759250828,5
1970,2804,4464,0.1444408759250828,3
1971,3279,5866,0.1444408759250828,3
1972,4499,5259,0.1444408759250828,5
1973,4526,5374,0.1444408759250828,7
1974,4527,5260,0.1444408759250828,4
1975,4531,5375,0.1444408759250828,7
1976,1367,5376,0.1444408759250828,4
1977,4552,5379,0.1444408759250828,12
1978,3761,4567,0.1444408759250828,3
1979,3397,4571,0.1444408759250828,4
1980,3769,4580,0.1444408759250828,4
1981,2600,4583,0.1444408759250828,3
1982,5511,5878,0.1444408759250828,6
1983,2235,2540,0.1444408759250828,2
1984,4640,4641,0.1444408759250828,4
1985,857,1002,0.1444408759250828,2
1986,4710,5271,0.1444408759250828,6
1987,3808,4726,0.1444408759250828,5
1988,3778,3990,0.1444408759250828,2
1989,4807,4818,0.1444408759250828,16
1990,3959,4841,0.1444408759250828,4
1991,4872,5279,0.1444408759250828,6
1992,3905,4880,0.1444408759250828,8
1993,4896,5280,0.1444408759250828,18
1994,2851,3435,0.14471671285687485,2
1995,2746,5443,0.14478989375535561,4
1996,3699,4437,0.14533268793553972,3
1997,3129,5506,0.14533268793553974,3
1998,3010,3439,0.1454436779903113,2
1999,2828,2881,0.1456533891754551,2
2000,2225,2226,0.1462188803375791,2
2001,3047,3462,0.14621888033757918,2
2002,2113,2527,0.1463310128253612,2
2003,4441,4442,0.1463310128253613,4
2004,3537,3729,0.14633101282536132,2
2005,3649,5987,0.14690476431058985,4
2006,2191,5696,0.1469047643105899,6
2007,2982,3207,0.14715498197305213,2
2008,4672,5441,0.14797587904817872,5
2009,3020,3647,0.14797587904817874,2
2010,2878,3353,0.1479758790481788,2
2011,3519,3608,0.1479758790481788,2
2012,3109,3355,0.14841143446054933,2
2013,2953,3304,0.14923183052345085,2
2014,3044,4941,0.14923183052345093,3
2015,3749,5694,0.14923183052345101,6
2016,3762,5695,0.14923183052345101,6
2017,3791,4746,0.14923183052345101,3
2018,3640,5771,0.14923183052345104,3
2019,2737,5457,0.14923183052345104,3
2020,5197,6021,0.14983726448799267,4
2021,2710,5773,0.15003853333447514,3
2022,2549,4926,0.15003853333447525,3
2023,3058,3396,0.1514276855620716,2
2024,4205,5399,0.15186033481856656,4
2025,5237,5784,0.15186033481856656,6
2026,5048,5318,0.15186033481856667,4
2027,4292,5241,0.15186033481856667,4
2028,4309,5052,0.15186033481856667,4
2029,929,5736,0.15186033481856667,3
2030,1493,5333,0.1518603348185667,3
2031,2713,5347,0.1518603348185667,3
2032,4352,5578,0.1518603348185667,6
2033,1420,1518,0.1518603348185667,2
2034,3738,5479,0.1518603348185667,3
2035,4751,5803,0.1518603348185667,6
2036,1352,5593,0.15186033481856673,4
2037,1491,1626,0.15186033481856673,2
2038,1627,5030,0.15186033481856673,3
2039,441,594,0.15186033481856676,2
2040,1194,4236,0.15186033481856676,3
2041,197,5542,0.15186033481856676,4
2042,826,935,0.15186033481856676,2
2043,1943,5301,0.15186033481856676,3
2044,1079,5336,0.15186033481856676,3
2045,698,5418,0.15186033481856676,3
2046,5302,5728,0.15186033481856676,4
2047,4974,5354,0.15186033481856676,7
2048,5090,5598,0.15186033481856676,4
2049,2375,2671,0.15186033481856676,2
2050,1741,1956,0.15186033481856676,2
2051,4976,5359,0.15186033481856676,5
2052,2668,5108,0.15186033481856676,5
2053,104,201,0.15186033481856678,2
2054,573,5006,0.15186033481856678,3
2055,255,5038,0.15186033481856678,5
2056,4983,5554,0.15186033481856678,7
2057,355,5394,0.15186033481856678,3
2058,5044,5567,0.15186033481856678,5
2059,4272,5239,0.15186033481856678,7
2060,4288,5408,0.15186033481856678,4
2061,1300,1429,0.15186033481856678,2
2062,1296,5323,0.15186033481856678,3
2063,1156,1323,0.15186033481856678,2
2064,5324,5779,0.15186033481856678,4
2065,1724,5326,0.15186033481856678,4
2066,1082,5626,0.15186033481856678,6
2067,5019,5328,0.15186033481856678,4
2068,1183,5337,0.15186033481856678,3
2069,1400,5941,0.15186033481856678,4
2070,1054,1136,0.15186033481856678,2
2071,405,499,0.15186033481856678,2
2072,761,5573,0.15186033481856678,5
2073,1274,5743,0.15186033481856678,3
2074,5349,5745,0.15186033481856678,4
2075,1185,1333,0.15186033481856678,2
2076,1585,5645,0.15186033481856678,3
2077,3057,5211,0.15186033481856678,3
2078,3346,3378,0.15186033481856678,2
2079,272,415,0.1518603348185668,2
2080,507,5072,0.1518603348185668,3
2081,5073,5583,0.1518603348185668,5
2082,375,5228,0.1518603348185668,5
2083,152,5078,0.1518603348185668,3
2084,786,958,0.1518603348185668,2
2085,5086,5229,0.1518603348185668,5
2086,2586,5609,0.1518603348185668,4
2087,5482,5513,0.1518603348185668,8
2088,4768,5806,0.1518603348185668,6
2089,3728,4775,0.1518603348185668,6
2090,3735,5483,0.1518603348185668,3
2091,551,5640,0.15186033481856684,4
2092,3370,3405,0.15186033481856684,2
2093,181,284,0.15186033481856687,2
2094,2689,5378,0.15186033481856687,3
2095,3321,5467,0.1518603348185669,3
2096,50,5673,0.1518603349922838,4
2097,613,5231,0.15186033499228382,3
2098,150,5144,0.15186033499228382,3
2099,313,5250,0.15186033499228388,3
2100,1067,5550,0.1518603349922839,3
2101,1358,1563,0.15186033499228396,2
2102,1612,5725,0.15186033499228396,4
2103,2620,5138,0.15186033499228396,3
2104,1820,5306,0.151860334992284,3
2105,5308,5597,0.151860334992284,6
2106,2632,2826,0.151860334992284,2
2107,270,5712,0.15186033499228402,5
2108,516,5124,0.15186033499228402,3
2109,5126,5415,0.15186033499228402,5
2110,5129,5130,0.15186033499228402,4
2111,1211,1381,0.15186033499228402,2
2112,1885,2042,0.15186033499228402,2
2113,1933,5352,0.15186033499228402,3
2114,5133,5603,0.15186033499228402,4
2115,2199,5135,0.15186033499228402,3
2116,2886,5358,0.15186033499228402,3
2117,541,5813,0.15186033499228405,5
2118,5620,5621,0.15186033499228405,7
2119,5413,5546,0.15186033499228405,5
2120,1441,5155,0.15186033499228405,3
2121,777,928,0.15186033499228405,2
2122,5629,6004,0.15186033499228405,6
2123,1178,1321,0.15186033499228405,2
2124,3283,5519,0.15219024472798037,3
2125,3035,3742,0.15227927792319873,2
2126,2850,5862,0.15227927792319873,4
2127,1851,2111,0.1532300165991861,2
2128,3021,3135,0.15344849996280563,2
2129,1899,1922,0.15344849996280568,2
2130,3173,3268,0.1540601808228915,2
2131,2836,2885,0.15501243486876015,2
2132,1481,1642,0.15501243486876018,2
2133,5221,5432,0.15501243486876018,5
2134,1264,1350,0.15501243486876026,2
2135,2684,3274,0.15501243486876026,2
2136,3138,5801,0.15628244504612135,4
2137,2579,2659,0.15811813209307796,2
2138,42,119,0.15811813209307823,2
2139,58,5534,0.15811813209307823,4
2140,5005,5708,0.15811813209307823,5
2141,5536,5706,0.15811813209307826,10
2142,5,93,0.15811813209307832,2
2143,160,229,0.15811813209307832,2
2144,427,4980,0.15811813209307832,3
2145,5715,6233,0.15811813209307832,6
2146,280,326,0.15811813209307832,2
2147,604,654,0.15811813209307832,2
2148,5125,5548,0.15811813209307832,8
2149,2614,2711,0.15811813209307835,2
2150,2519,5100,0.15811813209307835,3
2151,2617,2650,0.15811813209307835,2
2152,1094,1166,0.15811813209307837,2
2153,5320,5733,0.15811813209307837,7
2154,5050,5624,0.15811813209307837,5
2155,1163,5938,0.15811813209307837,3
2156,1384,5325,0.15811813209307837,3
2157,1250,5335,0.15811813209307837,3
2158,4333,5316,0.15811813209307837,5
2159,1260,1304,0.15811813209307837,2
2160,4998,5339,0.15811813209307837,4
2161,1117,5738,0.15811813209307837,3
2162,1099,1146,0.15811813209307837,2
2163,1769,1810,0.15811813209307837,2
2164,1874,5663,0.15811813209307837,3
2165,4350,5346,0.15811813209307837,4
2166,1055,1248,0.15811813209307837,2
2167,1601,5638,0.15811813209307837,4
2168,1740,5334,0.15811813209307837,3
2169,1240,1276,0.15811813209307837,2
2170,1251,1277,0.15811813209307837,2
2171,1847,5350,0.15811813209307837,3
2172,2144,5595,0.15811813209307837,3
2173,5001,5746,0.15811813209307837,4
2174,1635,1784,0.15811813209307837,2
2175,2463,2577,0.15811813209307837,2
2176,1825,5134,0.15811813209307837,3
2177,1761,1822,0.15811813209307837,2
2178,2444,5093,0.15811813209307837,3
2179,2623,5140,0.15811813209307837,5
2180,3343,4575,0.15811813209307837,3
2181,2044,2227,0.15811813209307837,2
2182,3350,3489,0.15811813209307837,2
2183,5104,5401,0.15811813209307843,6
2184,202,6141,0.15811813209307843,4
2185,212,276,0.15811813209307843,2
2186,189,251,0.15811813209307843,2
2187,407,5687,0.15811813209307843,3
2188,4265,4985,0.15811813209307843,4
2189,635,5404,0.15811813209307843,3
2190,5149,5682,0.15811813209307843,10
2191,5127,5416,0.15811813209307843,5
2192,359,395,0.15811813209307843,2
2193,1648,5946,0.15811813209307843,3
2194,5419,5977,0.15811813209307843,4
2195,4374,5304,0.15811813209307843,4
2196,2276,5665,0.15811813209307843,3
2197,1777,1830,0.15811813209307843,2
2198,3936,4752,0.15811813209307843,3
2199,279,5753,0.15811813209307846,4
2200,5412,5789,0.15811813209307848,7
2201,319,390,0.15811813209307854,2
2202,3089,5875,0.16039750330896713,3
2203,3543,3684,0.16065352360680077,2
2204,3579,5498,0.16075557138960603,3
2205,3165,5223,0.16090516548517972,3
2206,3383,5492,0.1611453663460729,3
2207,4446,5901,0.16276073533590973,5
2208,4645,5478,0.16276073533590973,5
2209,4669,5480,0.16276073533590973,10
2210,5509,5894,0.16276073533590982,6
2211,3075,5899,0.16276073533590982,4
2212,4830,5487,0.16276073533591023,5
2213,4834,5913,0.16276073533591023,7
2214,1699,2106,0.16355359100321046,2
2215,2751,5462,0.164224902225817,3
2216,5505,5531,0.16498070711792082,5
2217,3322,5176,0.16498070711792093,3
2218,2421,2594,0.16529898690314115,2
2219,3782,5442,0.16529898690314138,3
2220,2543,5188,0.16651532405355882,3
2221,3577,5471,0.16729006357629925,3
2222,4920,5775,0.1685947533760075,4
2223,5526,5762,0.1687933497902928,4
2224,5488,5888,0.16879334979029292,4
2225,1602,5437,0.16959432125026022,3
2226,5497,5517,0.16982108718115427,5
2227,2761,3069,0.1699279188923348,2
2228,3,5393,0.17221133891475687,3
2229,1546,5780,0.17221133891475698,4
2230,5586,5735,0.172211338914757,7
2231,5022,5332,0.172211338914757,5
2232,1428,1630,0.172211338914757,2
2233,1007,1147,0.17221133891475704,2
2234,4323,5020,0.17221133891475704,4
2235,1421,5024,0.17221133891475704,3
2236,4950,5692,0.17221133891475707,6
2237,5040,5722,0.17221133891475707,7
2238,5754,5924,0.17221133891475707,9
2239,5079,5543,0.17221133891475707,8
2240,5545,5788,0.17221133891475707,7
2241,5400,5539,0.17221133891475707,8
2242,4967,5082,0.17221133891475707,4
2243,788,948,0.17221133891475707,2
2244,2557,5353,0.17221133891475707,3
2245,2635,6308,0.17221133891475707,4
2246,5703,5804,0.17221133891475718,7
2247,1984,5476,0.17221133891475732,3
2248,2499,2740,0.17221133891475732,2
2249,3715,3837,0.17221133922113324,2
2250,147,5812,0.17221133922113344,3
2251,5236,6217,0.17221133922113344,8
2252,723,5564,0.17221133922113344,4
2253,2345,2455,0.17221133922113346,2
2254,1071,1239,0.17221133922113346,2
2255,4564,5698,0.17221133922113346,4
2256,4627,5808,0.17221133922113346,4
2257,3694,3947,0.1722113392211335,2
2258,5246,6220,0.17221133922113352,6
2259,3633,4472,0.17221133922113352,4
2260,5619,6218,0.17221133922113355,8
2261,934,6219,0.17221133922113355,5
2262,923,1121,0.17221133922113355,2
2263,5355,6087,0.17221133922113355,5
2264,5285,6089,0.17221133922113355,5
2265,2041,2258,0.17221133922113355,2
2266,2610,2758,0.17221133922113355,2
2267,5594,6009,0.17221133922113357,9
2268,1653,5282,0.17221133922113357,3
2269,1823,5830,0.1722113392211336,3
2270,3470,3766,0.1722113392211336,2
2271,354,6072,0.17221133922113363,3
2272,5568,6382,0.17221133922113363,14
2273,4962,5724,0.17221133922113363,12
2274,5571,5755,0.17221133922113363,10
2275,5322,6253,0.17221133922113363,4
2276,592,675,0.17221133922113363,2
2277,4317,6073,0.17221133922113363,4
2278,1779,6078,0.17221133922113363,4
2279,5317,5654,0.17221133922113363,4
2280,986,1165,0.17221133922113363,2
2281,1405,5940,0.17221133922113363,6
2282,2043,2284,0.17221133922113363,2
2283,3541,4431,0.17221133922113363,3
2284,3394,4942,0.17221133922113363,3
2285,5402,6231,0.17221133922113366,4
2286,5561,6142,0.17221133922113366,5
2287,542,5235,0.17221133922113366,3
2288,5042,5165,0.17221133922113366,5
2289,5565,6018,0.17221133922113366,9
2290,5632,5843,0.17221133922113366,4
2291,3779,5493,0.17368481199198152,4
2292,5759,5763,0.17468305337627155,8
2293,3250,6092,0.17480871584731,3
2294,2081,5433,0.17699788708889122,3
2295,2963,3134,0.1798573243032301,2
2296,2943,6322,0.1798573243032301,3
2297,2797,5453,0.18205797734954268,3
2298,5896,5897,0.1831008463709301,4
2299,2131,5860,0.18310084637093013,6
2300,3655,5895,0.18310084637093013,3
2301,3560,5906,0.18310084637093024,4
2302,3361,4428,0.18310084637093027,3
2303,1940,5911,0.18310084637093035,3
2304,1363,5869,0.1831008463709304,3
2305,4503,6058,0.1831008463709304,12
2306,4647,5912,0.1831008463709304,4
2307,5175,5430,0.1838015917316041,4
2308,3019,3411,0.1838015917316042,2
2309,5500,6029,0.1853177434021365,5
2310,3535,3575,0.18544375515825232,2
2311,5436,5477,0.18601917451292466,4
2312,2440,4392,0.18754816624611037,3
2313,379,5552,0.18754816624611043,3
2314,863,907,0.18754816624611043,2
2315,1021,1044,0.18754816624611048,2
2316,874,5592,0.18754816624611048,4
2317,1527,1561,0.18754816624611048,2
2318,2426,5660,0.18754816624611048,4
2319,5454,5766,0.18754816624611048,4
2320,5879,5887,0.1875481662461106,7
2321,288,5675,0.1875481662461107,3
2322,3374,5528,0.18754816680875486,3
2323,5704,5705,0.1875481668087554,5
2324,103,4241,0.1875481668087554,3
2325,5112,5139,0.1875481668087554,4
2326,666,5980,0.18754816680875544,3
2327,1909,1991,0.18754816680875544,2
2328,1532,1560,0.1875481668087555,2
2329,3098,5881,0.18853292860993662,6
2330,5449,5886,0.18853292860993692,7
2331,5439,5873,0.18909554666460857,4
2332,2949,5178,0.18909554666460857,3
2333,2902,4514,0.18935820031603065,3
2334,2777,3334,0.19101057446328976,2
2335,3056,4927,0.19103977433193256,3
2336,3473,5768,0.19103977433193256,3
2337,3369,3483,0.1910397743319326,2
2338,3388,3658,0.19103977433193262,2
2339,3555,5470,0.19206630050078666,4
2340,3137,5898,0.19339667281507114,6
2341,3592,5903,0.19339667281507114,3
2342,2221,5458,0.19518857755449864,3
2343,2830,2938,0.19700062327024864,2
2344,2926,6190,0.1986649510988416,3
2345,5225,6420,0.2009728994709981,7
2346,5533,5917,0.2009728994709981,7
2347,789,840,0.2009728994709982,2
2348,5628,5933,0.2009728994709982,9
2349,2068,5596,0.2009728994709982,4
2350,5798,5983,0.2009728994709982,6
2351,2180,2265,0.2009728994709982,2
2352,2022,5599,0.2009728994709982,3
2353,3384,4482,0.2009728994709982,5
2354,850,6432,0.20097289947099822,8
2355,1360,5321,0.20097289947099825,4
2356,5242,5928,0.20097289947099825,5
2357,5617,5618,0.20097289947099825,7
2358,5315,5942,0.20097289947099825,4
2359,1279,5637,0.20097289947099825,3
2360,1027,5348,0.20097289947099825,3
2361,1591,1622,0.20097289947099825,2
2362,3441,5364,0.20097289947099825,3
2363,5403,5824,0.20097289947099828,5
2364,171,5683,0.20097289947099828,5
2365,5411,5690,0.20097289947099828,4
2366,2688,6224,0.20097289947099828,7
2367,2164,6008,0.2009728994709983,4
