,A,B,"dict(A,B)",#(A)+#(B)
1655,3220,3391,0.08138036779762127,2
1656,3686,3745,0.08138036779762127,2
1657,3097,3409,0.08138036779762133,2
1658,3558,4735,0.08138036779762133,3
1659,3206,5291,0.08211245097904371,3
1660,5814,5817,0.08264949331477574,5
1661,3637,5829,0.08264949331477574,3
1662,3734,5831,0.08264949331477574,12
1663,3051,3362,0.08264949331477574,2
1664,4285,5828,0.08264949331477577,4
1665,3603,3714,0.08264949331477577,2
1666,3511,3659,0.08264949331477577,2
1667,3630,5283,0.08264949331477577,3
1668,4930,5487,0.08439667489514635,10
1669,2132,5844,0.08439667489514635,3
1670,4933,5846,0.08439667489514635,6
1671,3234,3381,0.08444428752009417,2
1672,3429,5757,0.08444428752009417,4
1673,2940,3195,0.08444428752009417,2
1674,3140,3204,0.0844442875200942,2
1675,3036,4528,0.08564444790736095,3
1676,3040,3325,0.08564444790736132,2
1677,2473,5740,0.0859595764071257,6
1678,53,5641,0.08610566945737821,6
1679,4268,5661,0.08610566945737821,4
1680,4288,5297,0.08610566945737821,5
1681,27,71,0.08610566945737824,2
1682,5294,5644,0.08610566945737824,19
1683,5055,5677,0.08610566945737824,10
1684,4397,5684,0.08610566945737824,11
1685,5135,5872,0.0861056694573784,8
1686,413,429,0.08610566945737841,2
1687,133,220,0.08610566945737841,2
1688,5324,5660,0.08610566945737841,7
1689,5143,5664,0.08610566945737841,20
1690,515,5671,0.08610566945737841,4
1691,422,450,0.08610566945737841,2
1692,418,5150,0.08610566945737841,4
1693,677,5682,0.08610566945737841,6
1694,163,222,0.08610566945737841,2
1695,698,5703,0.08610566945737841,3
1696,984,994,0.08610566945737841,2
1697,937,5169,0.08610566945737841,3
1698,285,5708,0.08610566945737841,5
1699,762,5133,0.08610566945737841,3
1700,421,433,0.08610566945737842,2
1701,4240,5647,0.08610566945737842,11
1702,5648,5893,0.08610566945737842,13
1703,4244,5894,0.08610566945737842,15
1704,774,893,0.08610566945737842,2
1705,303,338,0.08610566945737844,2
1706,913,987,0.08610566945737844,2
1707,883,5638,0.08610566945737844,5
1708,4205,5639,0.08610566945737844,5
1709,5311,5900,0.08610566945737844,8
1710,131,204,0.08610566945737844,2
1711,5645,5874,0.08610566945737844,25
1712,4245,5895,0.08610566945737844,17
1713,510,5904,0.08610566945737844,18
1714,5652,5654,0.08610566945737844,33
1715,933,5906,0.08610566945737844,34
1716,5656,5657,0.08610566945737844,4
1717,355,5908,0.08610566945737844,5
1718,2896,3257,0.08610566945737844,2
1719,4303,4305,0.08610566945737844,5
1720,194,5875,0.08610566945737844,11
1721,570,4388,0.08610566945737844,3
1722,501,5913,0.08610566945737844,4
1723,381,430,0.08610566945737844,2
1724,446,5915,0.08610566945737844,3
1725,5062,5686,0.08610566945737844,17
1726,955,1023,0.08610566945737844,2
1727,496,5688,0.08610566945737844,3
1728,982,5523,0.08610566945737844,9
1729,963,1046,0.08610566945737844,2
1730,4650,4651,0.08610566945737844,4
1731,249,356,0.08610566945737844,2
1732,3723,3886,0.08610566945737844,2
1733,1436,1530,0.08610566945737845,2
1734,2513,2656,0.08610566945737845,2
1735,1424,1529,0.08610566945737845,2
1736,2713,5586,0.08610566945737845,3
1737,4204,5466,0.08610566945737846,11
1738,1508,5468,0.08610566945737846,5
1739,4269,5871,0.08610566945737846,6
1740,293,312,0.08610566945737846,2
1741,4957,5882,0.08610566945737846,7
1742,752,5885,0.08610566945737846,7
1743,5153,5683,0.08610566945737846,13
1744,1430,5521,0.08610566945737846,5
1745,5527,5528,0.08610566945737846,9
1746,1493,5530,0.08610566945737846,3
1747,1545,5029,0.08610566945737846,3
1748,1473,5539,0.08610566945737846,11
1749,880,5704,0.08610566945737846,3
1750,628,658,0.08610566945737846,2
1751,2036,2205,0.08610566945737849,2
1752,1927,2032,0.08610566945737849,2
1753,5107,5944,0.08610566945737849,4
1754,5453,5945,0.08610566945737849,9
1755,2199,5946,0.08610566945737849,10
1756,1910,2033,0.08610566945737849,2
1757,1858,1891,0.08610566945737849,2
1758,1943,5431,0.0861056694573785,3
1759,1795,2006,0.0861056694573785,2
1760,1079,5471,0.0861056694573785,3
1761,1137,5907,0.0861056694573785,35
1762,2734,3191,0.0861056694573785,2
1763,2329,2435,0.0861056694573785,2
1764,2298,2339,0.0861056694573785,2
1765,2054,2154,0.0861056694573785,2
1766,2572,5926,0.0861056694573785,3
1767,2058,4480,0.0861056694573785,3
1768,1449,5158,0.0861056694573785,3
1769,1392,5960,0.0861056694573785,4
1770,2262,4483,0.0861056694573785,3
1771,5571,5572,0.0861056694573785,11
1772,1765,5161,0.0861056694573785,3
1773,1599,5964,0.0861056694573785,4
1774,5163,5947,0.0861056694573785,12
1775,5109,5966,0.0861056694573785,14
1776,2382,2507,0.0861056694573785,2
1777,5582,5584,0.0861056694573785,5
1778,1843,5969,0.0861056694573785,6
1779,4507,5588,0.0861056694573785,9
1780,2596,2630,0.0861056694573785,2
1781,5459,5637,0.08610566945737852,19
1782,5460,5973,0.08610566945737852,22
1783,5400,5974,0.08610566945737852,27
1784,1377,1433,0.08610566945737852,2
1785,4207,5312,0.08610566945737852,4
1786,1331,1355,0.08610566945737852,2
1787,1393,5978,0.08610566945737852,3
1788,1351,5930,0.08610566945737852,6
1789,4227,5470,0.08610566945737852,5
1790,1359,4228,0.08610566945737852,3
1791,1763,5951,0.08610566945737852,3
1792,1172,5953,0.08610566945737852,36
1793,1296,5477,0.08610566945737852,3
1794,1196,1252,0.08610566945737852,2
1795,1689,1760,0.08610566945737852,2
1796,5526,5937,0.08610566945737852,20
1797,5529,5988,0.08610566945737852,22
1798,1195,4436,0.08610566945737852,3
1799,1082,5531,0.08610566945737852,6
1800,4440,5991,0.08610566945737852,8
1801,1701,5940,0.08610566945737852,12
1802,1808,5993,0.08610566945737852,13
1803,1887,5542,0.08610566945737852,13
1804,5543,5544,0.08610566945737852,6
1805,1222,5996,0.08610566945737852,7
1806,1270,5997,0.08610566945737852,8
1807,1724,5546,0.08610566945737852,4
1808,1197,5550,0.08610566945737852,3
1809,2175,4460,0.08610566945737852,3
1810,5443,6001,0.08610566945737852,6
1811,5154,6002,0.08610566945737852,9
1812,4462,6003,0.08610566945737852,11
1813,1823,5564,0.08610566945737852,28
1814,1346,1412,0.08610566945737852,2
1815,1214,6006,0.08610566945737852,3
1816,1345,5031,0.08610566945737852,3
1817,1153,1208,0.08610566945737852,2
1818,1330,6009,0.08610566945737852,3
1819,1683,4481,0.08610566945737852,3
1820,1265,1318,0.08610566945737852,2
1821,2185,5449,0.08610566945737852,3
1822,1953,2016,0.08610566945737852,2
1823,1014,1090,0.08610566945737852,2
1824,218,5713,0.08610566945737852,4
1825,5461,5975,0.08610566945737853,32
1826,1645,6017,0.08610566945737853,33
1827,1116,1193,0.08610566945737853,2
1828,2866,5776,0.08610566945737853,3
1829,1651,1736,0.08610566945737853,2
1830,1230,5984,0.08610566945737853,37
1831,1475,5517,0.08610566945737853,5
1832,4429,5920,0.08610566945737853,11
1833,1637,5995,0.08610566945737853,14
1834,1073,1133,0.08610566945737853,2
1835,4448,6026,0.08610566945737853,4
1836,1617,1778,0.08610566945737853,2
1837,2491,6004,0.08610566945737853,12
1838,1542,1600,0.08610566945737853,2
1839,1183,5559,0.08610566945737853,3
1840,6005,6031,0.08610566945737853,31
1841,1113,1186,0.08610566945737853,2
1842,1361,5414,0.08610566945737853,3
1843,1198,5082,0.08610566945737853,3
1844,1305,1380,0.08610566945737853,2
1845,5943,6029,0.08610566945737855,14
1846,2304,5445,0.08610566945737855,5
1847,2218,2260,0.08610566945737855,2
1848,2051,2166,0.08610566945737855,2
1849,2127,5155,0.08610566945737855,3
1850,1985,2019,0.08610566945737855,2
1851,1809,1923,0.08610566945737855,2
1852,2457,5956,0.08610566945737856,3
1853,1785,6032,0.08610566945737856,32
1854,1867,6045,0.08610566945737856,33
1855,2356,4489,0.08610566945737856,3
1856,2291,2369,0.08610566945737856,2
1857,5168,5589,0.08610566945737856,8
1858,5864,6049,0.08610566945737856,12
1859,2687,2726,0.08610566945737856,2
1860,525,5878,0.08610566945737859,3
1861,152,5293,0.08610566945737859,3
1862,5323,5879,0.08610566945737859,5
1863,5325,5880,0.08610566945737859,10
1864,4291,5933,0.08610566945737859,9
1865,871,961,0.08610566945737859,2
1866,320,5884,0.08610566945737859,5
1867,197,5361,0.08610566945737859,5
1868,299,335,0.08610566945737859,2
1869,5171,6060,0.08610566945737859,4
1870,700,740,0.08610566945737859,2
1871,5903,5905,0.0861056694573786,43
1872,541,5354,0.0861056694573786,5
1873,5365,5366,0.0861056694573786,6
1874,741,834,0.0861056694573786,2
1875,497,5635,0.08610566945737862,5
1876,903,5898,0.08610566945737862,3
1877,5310,6068,0.08610566945737862,5
1878,445,540,0.08610566945737862,2
1879,744,6022,0.08610566945737862,38
1880,360,384,0.08610566945737862,2
1881,186,275,0.08610566945737862,2
1882,5357,5917,0.08610566945737862,21
1883,4408,6074,0.08610566945737862,24
1884,4411,4412,0.08610566945737862,4
1885,64,175,0.08610566945737862,2
1886,4421,5364,0.08610566945737862,4
1887,761,5378,0.08610566945737862,5
1888,5379,6079,0.08610566945737862,7
1889,826,5313,0.08610566945737864,5
1890,5329,5330,0.08610566945737864,7
1891,5337,5932,0.08610566945737864,5
1892,148,5670,0.08610566945737864,4
1893,324,6058,0.08610566945737864,6
1894,4500,5798,0.08610566945737864,5
1895,4554,5800,0.08610566945737864,10
1896,3983,4563,0.08610566945737864,5
1897,4629,4631,0.08610566945737864,5
1898,375,5381,0.08610566945737864,5
1899,872,4977,0.08610566945737864,3
1900,2689,5596,0.08610566945737869,3
1901,5802,5861,0.08610566945737869,8
1902,4934,5862,0.08610566945737869,8
1903,2071,2153,0.08610566945737869,2
1904,273,6016,0.08610566945737871,5
1905,3935,3975,0.08610566945737877,2
1906,550,596,0.08610566945737877,2
1907,899,932,0.08610566945737877,2
1908,4811,5809,0.08610566945737877,5
1909,5259,5731,0.0861056694573788,11
1910,4022,5804,0.0861056694573789,14
1911,4596,5807,0.0861056694573789,6
1912,4817,5805,0.0861056694573789,7
1913,2639,2768,0.08610566976375454,2
1914,630,5891,0.08610566976375475,4
1915,51,122,0.0861056697637548,2
1916,50,6084,0.0861056697637548,5
1917,313,5335,0.08610566976375494,3
1918,105,180,0.08610566976375494,2
1919,5383,6106,0.08610566976375494,9
1920,472,6052,0.086105669763755,4
1921,5658,5659,0.086105669763755,10
1922,4270,5881,0.086105669763755,22
1923,776,5340,0.086105669763755,4
1924,216,6108,0.086105669763755,6
1925,5680,6085,0.086105669763755,11
1926,5681,6117,0.086105669763755,13
1927,689,5934,0.086105669763755,8
1928,286,6059,0.086105669763755,6
1929,157,5886,0.086105669763755,3
1930,398,4700,0.086105669763755,3
1931,679,6111,0.086105669763755,10
1932,5462,6018,0.08610566976375501,37
1933,5650,6063,0.08610566976375501,50
1934,5685,5876,0.08610566976375501,14
1935,5916,6064,0.08610566976375501,8
1936,4399,5355,0.08610566976375501,8
1937,613,6065,0.08610566976375501,7
1938,519,569,0.08610566976375501,2
1939,5678,5883,0.08610566976375503,5
1940,380,6127,0.08610566976375503,9
1941,735,4418,0.08610566976375503,5
1942,974,4442,0.08610566976375503,3
1943,4441,5939,0.08610566976375507,5
1944,1820,5435,0.08610566976375508,3
1945,1755,6037,0.08610566976375508,15
1946,1603,6137,0.08610566976375508,16
1947,1525,6138,0.08610566976375508,17
1948,1933,5556,0.08610566976375508,3
1949,2373,2556,0.08610566976375508,2
1950,5103,6046,0.08610566976375508,35
1951,2169,6142,0.08610566976375508,36
1952,1464,5961,0.08610566976375508,5
1953,5451,6013,0.08610566976375508,10
1954,2526,5963,0.08610566976375508,12
1955,2546,6047,0.08610566976375508,4
1956,2886,5573,0.08610566976375508,3
1957,1980,4970,0.08610566976375508,4
1958,2155,6149,0.08610566976375508,5
1959,4492,5455,0.08610566976375508,4
1960,5576,5578,0.08610566976375508,11
1961,5970,6035,0.08610566976375508,9
1962,2208,5585,0.08610566976375508,3
1963,2017,2197,0.08610566976375508,2
1964,2290,6155,0.08610566976375508,3
1965,1862,1974,0.08610566976375508,2
1966,1584,6124,0.08610566976375511,38
1967,1268,5009,0.08610566976375511,3
1968,5929,6159,0.08610566976375511,14
1969,5976,6160,0.08610566976375511,16
1970,1051,1078,0.08610566976375511,2
1971,1405,5981,0.08610566976375511,6
1972,1155,6071,0.08610566976375511,39
1973,1102,5986,0.08610566976375511,3
1974,1612,5409,0.08610566976375511,4
1975,5533,6135,0.08610566976375511,9
1976,1625,1780,0.08610566976375511,2
1977,5545,5998,0.08610566976375511,10
1978,2045,5070,0.08610566976375511,3
1979,5553,6139,0.08610566976375511,22
1980,4479,5959,0.08610566976375511,5
1981,1047,1129,0.08610566976375511,2
1982,1132,1236,0.08610566976375512,2
1983,1506,1639,0.08610566976375512,2
1984,4208,6175,0.08610566976375512,4
1985,1368,4982,0.08610566976375512,4
1986,1646,6167,0.08610566976375512,10
1987,1218,1302,0.08610566976375512,2
1988,5536,6134,0.08610566976375512,9
1989,1407,5549,0.08610566976375512,4
1990,1144,6000,0.08610566976375512,4
1991,1847,5552,0.08610566976375512,6
1992,1244,5566,0.08610566976375512,4
1993,1695,6011,0.08610566976375512,4
1994,1413,1487,0.08610566976375512,2
1995,5931,6114,0.08610566976375518,28
1996,6082,6187,0.08610566976375518,35
1997,889,960,0.08610566976375518,2
1998,5667,6083,0.08610566976375518,14
1999,110,6116,0.08610566976375518,7
2000,5362,6120,0.08610566976375518,8
2001,266,6121,0.08610566976375518,4
2002,520,6122,0.08610566976375518,4
2003,5382,5890,0.08610566976375518,7
2004,500,6067,0.0861056697637552,6
2005,6075,6128,0.0861056697637552,32
2006,879,942,0.0861056697637552,2
2007,936,6129,0.0861056697637552,8
2008,586,612,0.08610566976375521,2
2009,5914,6131,0.08610566976375521,9
2010,504,6132,0.08610566976375521,10
2011,856,957,0.08610566976375521,2
2012,2131,5796,0.08684240615221896,6
2013,2817,5851,0.08797419505185089,4
2014,1061,1921,0.08849894354444562,2
2015,2819,5816,0.08849894354444564,16
2016,1565,1610,0.08849894354444564,2
2017,3112,3338,0.08849894354444576,2
2018,5820,5848,0.08992866248687395,5
2019,3129,5841,0.08992866248687408,3
2020,4286,5856,0.09155042318546495,6
2021,3360,6212,0.09155042318546498,7
2022,3146,3628,0.09155042318546498,2
2023,2829,2872,0.091550423185465,2
2024,2702,6215,0.091550423185465,3
2025,2987,3003,0.09155042318546504,2
2026,5232,5725,0.09155042318546504,4
2027,5803,5866,0.09155042318546504,4
2028,4565,5868,0.09155042318546507,4
2029,3415,4217,0.09155042318546512,4
2030,3363,3850,0.09155042318546512,2
2031,4736,5850,0.09155042318546512,5
2032,2942,6221,0.09155042318546516,5
2033,2566,2578,0.0915504231854652,2
2034,2542,4748,0.0915504231854652,3
2035,2737,5787,0.09155042318546532,4
2036,2504,2919,0.09190079586580202,2
2037,5994,6025,0.09377408284173266,27
2038,1399,6181,0.09377408284173266,5
2039,6171,6183,0.09377408284173266,28
2040,1390,4457,0.09377408284173268,3
2041,452,460,0.09377408284173269,2
2042,5202,5691,0.09377408284173269,7
2043,699,706,0.09377408284173269,2
2044,1117,6173,0.09377408284173269,3
2045,48,5172,0.09377408284173272,3
2046,6158,6200,0.09377408284173272,40
2047,536,6113,0.09377408284173272,11
2048,1028,5666,0.09377408284173272,7
2049,5877,6107,0.09377408284173272,10
2050,2880,3166,0.09377408284173272,2
2051,279,6126,0.09377408284173272,15
2052,36,49,0.09377408284173272,2
2053,2188,5446,0.09377408284173272,3
2054,2384,2490,0.09377408284173272,2
2055,2164,6041,0.09377408284173272,4
2056,1975,4478,0.09377408284173272,4
2057,6034,6144,0.09377408284173272,8
2058,1960,6150,0.09377408284173272,6
2059,5574,6151,0.09377408284173272,6
2060,4494,5579,0.09377408284173272,4
2061,2157,6154,0.09377408284173272,4
2062,304,6193,0.09377408284173272,5
2063,166,172,0.09377408284173272,2
2064,1053,6080,0.09377408284173272,8
2065,3620,6223,0.09377408284173272,6
2066,5138,5165,0.09377408284173283,4
2067,2461,2484,0.09377408284173283,2
2068,3680,4539,0.09377408284173283,3
2069,6,5146,0.09377408284173294,3
2070,3108,3228,0.09377408284173316,2
2071,3717,3732,0.09377408284173372,2
2072,6102,6210,0.09377408284173372,19
2073,2730,2776,0.0937740834043772,2
2074,5709,6195,0.09377408340437743,10
2075,1881,5785,0.09377408340437743,3
2076,2453,2456,0.09377408340437743,2
2077,211,6190,0.09377408340437754,15
2078,202,6096,0.09377408340437754,6
2079,2839,2948,0.09377408340437765,2
2080,5967,6147,0.09377408340437765,18
2081,2447,6152,0.09377408340437765,12
2082,1874,6043,0.09377408340437765,3
2083,3675,6260,0.09377408340437765,4
2084,5121,6090,0.09377408340437765,7
2085,5942,6098,0.09377408340437765,4
2086,4705,5763,0.09377408340437765,6
2087,3529,5607,0.09377408340437765,5
2088,1857,5426,0.09377408340437765,4
2089,12,6237,0.0937740834043777,4
2090,6069,6238,0.0937740834043777,45
2091,5474,5476,0.0937740834043777,10
2092,5296,5909,0.0937740834043777,9
2093,407,6072,0.0937740834043777,3
2094,414,5672,0.0937740834043777,3
2095,2004,4450,0.0937740834043777,3
2096,2276,6038,0.0937740834043777,6
2097,1524,1582,0.0937740834043777,2
2098,1087,1097,0.0937740834043777,2
2099,1205,5085,0.0937740834043777,3
2100,3187,3705,0.0937740834043777,2
2101,2906,6257,0.0937740834043777,7
2102,3316,5833,0.0937740834043777,5
2103,6019,6161,0.09377408340437772,18
2104,943,6164,0.09377408340437772,40
2105,5053,5326,0.09377408340437772,4
2106,323,343,0.09377408340437772,2
2107,1402,6295,0.09377408340437773,19
2108,5979,5980,0.09377408340437773,9
2109,2318,2324,0.09377408340437773,2
2110,207,5912,0.09377408340437773,12
2111,1094,5515,0.09377408340437773,5
2112,1601,5519,0.09377408340437773,4
2113,1710,6304,0.09377408340437773,5
2114,246,292,0.09377408340437773,2
2115,193,6078,0.09377408340437773,5
2116,6199,6234,0.09377408340437773,15
2117,5989,5990,0.09377408340437773,25
2118,5938,6309,0.09377408340437773,28
2119,5992,6178,0.09377408340437773,18
2120,1316,6180,0.09377408340437773,10
2121,1284,1292,0.09377408340437773,2
2122,2315,4458,0.09377408340437773,3
2123,2015,6143,0.09377408340437773,37
2124,1514,1569,0.09377408340437773,2
2125,1217,5568,0.09377408340437773,3
2126,6008,6317,0.09377408340437773,6
2127,1587,5002,0.09377408340437773,3
2128,5003,5569,0.09377408340437773,4
2129,1054,5376,0.09377408340437773,4
2130,824,839,0.09377408340437773,2
2131,860,864,0.09377408340437773,2
2132,2967,6219,0.09377408340437773,5
2133,911,912,0.09377408340437776,2
2134,5870,6053,0.09377408340437776,9
2135,6239,6284,0.09377408340437776,20
2136,681,6055,0.09377408340437776,11
2137,3725,5853,0.09377408340437776,4
2138,2144,6231,0.09377408340437776,29
2139,4465,5554,0.09377408340437776,4
2140,5557,5955,0.09377408340437776,7
2141,2626,2640,0.09377408340437776,2
2142,2048,2060,0.09377408340437776,2
2143,6007,6315,0.09377408340437776,40
2144,2242,2280,0.09377408340437776,2
2145,6014,6250,0.09377408340437776,8
2146,1618,1629,0.09377408340437776,2
2147,6251,6273,0.09377408340437776,18
2148,2739,6339,0.09377408340437776,19
2149,1616,6153,0.09377408340437776,10
2150,5928,5971,0.09377408340437776,12
2151,814,6322,0.09377408340437776,3
2152,2288,2311,0.09377408340437776,2
2153,3283,5855,0.09377408340437776,3
2154,3647,5812,0.0940737616778294,7
2155,1964,2425,0.09407376167782946,2
2156,3106,3333,0.09477986277802342,2
2157,3221,3424,0.09551988716596606,2
2158,3365,6349,0.09551988716596613,3
2159,5266,5606,0.09551988716596613,8
2160,2703,2928,0.09551988716596613,2
2161,5869,6351,0.09551988716596628,14
2162,3199,6207,0.09551988716596635,17
2163,5840,5867,0.09816970111410517,5
2164,3167,5246,0.09816970111410517,3
2165,6205,6279,0.09850031163512414,9
2166,1984,5795,0.09850031163512438,3
2167,2754,2977,0.09933247593571941,2
2168,3280,3440,0.0997235320536083,2
2169,3421,6220,0.0997235320536083,5
2170,3323,5260,0.09972353205360861,3
2171,3473,6216,0.09972353205360868,4
2172,4706,5257,0.10080763695661661,4
2173,6354,6357,0.10080763695661661,26
2174,3168,3279,0.10080763695661661,2
2175,6363,6366,0.10080763695661661,6
2176,5609,5786,0.10080763695661661,6
2177,3165,6365,0.10221970609825703,27
2178,5780,6361,0.10229899997520309,7
2179,4517,6050,0.10229899997520353,14
2180,3068,3162,0.10229899997520375,2
2181,3150,6371,0.10229899997520375,15
2182,1539,1607,0.10229899997520397,2
2183,1845,1856,0.10229899997520397,2
2184,3023,6373,0.1022989999752042,16
2185,3037,3095,0.1022989999752042,2
2186,2852,6376,0.10230592765697315,17
2187,3002,3629,0.10413300143845927,2
2188,3202,6020,0.10413300143845934,4
2189,3738,5799,0.10413300143845934,3
2190,1941,4339,0.10413300143845945,3
2191,2479,6092,0.10413300143845951,4
2192,5616,6358,0.10413300143845951,5
2193,3735,6104,0.10413300143845998,8
2194,5843,6103,0.10413300143846015,11
2195,3078,6294,0.10805730004354602,6
2196,3656,3720,0.10805730004354613,2
2197,3098,6278,0.10805730004354623,7
2198,2421,5775,0.1080573000435463,7
2199,3383,5756,0.10872325544337037,3
2200,3302,3352,0.10872325544337037,2
2201,3348,6324,0.10872325544337037,6
2202,6356,6359,0.10914873456728091,5
2203,2569,2603,0.11107920774320601,2
2204,3026,4924,0.11107920774320601,3
2205,3749,6088,0.11107920774320611,6
2206,3743,5808,0.11107920774320611,3
2207,3762,6089,0.11107920774320611,6
2208,2833,2914,0.11107920774320625,2
2209,5910,6213,0.1110792077432063,9
2210,2082,4925,0.11172829547337589,3
2211,3534,5758,0.1122712805466909,10
2212,5728,5825,0.1122712805466909,9
2213,3576,6370,0.11227128054669124,8
2214,3779,6264,0.11252889986019476,20
2215,3243,6403,0.11252889986019499,11
2216,6101,6362,0.11252889986019499,14
2217,3754,3800,0.11252889986019499,2
2218,3782,6406,0.11252889986019499,21
2219,3785,6386,0.11252889986019499,12
2220,3771,5698,0.11252889986019499,15
2221,3044,5754,0.1125288998601951,4
2222,2697,2699,0.1125288998601951,2
2223,3082,3748,0.1125288998601951,2
2224,3189,4722,0.1125288998601951,5
2225,3557,4734,0.1125288998601951,3
2226,3751,4212,0.11252889986019532,3
2227,3406,6224,0.11252889986019532,6
2228,2878,6419,0.11252889986019532,7
2229,2917,3211,0.11252889986019532,2
2230,4280,6421,0.11252889986019532,4
2231,3690,4284,0.11252889986019532,3
2232,3151,5484,0.11252889986019532,9
2233,3385,5373,0.11252889986019532,3
2234,3724,5826,0.11252889986019532,5
2235,2898,3163,0.11252889986019532,2
2236,5765,6214,0.11252889986019532,4
2237,3215,3292,0.11252889986019532,2
2238,5806,6423,0.11252889986019543,5
2239,1942,5675,0.11252889986019543,30
2240,4336,6431,0.11252889986019543,32
2241,3783,6412,0.11252889986019543,16
2242,3006,6415,0.11252889986019543,3
2243,2832,2901,0.11252889986019543,2
2244,3553,6369,0.11252889986019543,28
2245,6211,6417,0.11252889986019543,6
2246,3126,4740,0.11252889986019543,3
2247,3061,3214,0.11252889986019543,2
2248,2594,6094,0.11252889986019543,9
2249,2274,6384,0.11252889986019543,6
2250,1940,5619,0.11252889986019543,14
2251,2123,6442,0.11252889986019543,15
2252,2160,6443,0.11252889986019543,16
2253,2492,6444,0.11252889986019543,17
2254,865,1065,0.11252889986019543,2
2255,3367,5847,0.11347235698883427,3
2256,5811,6392,0.11347235698883444,4
2257,3264,3480,0.11347235698883444,2
2258,5774,6347,0.1141626192491437,9
2259,3,6327,0.11836118566620306,21
2260,5195,5229,0.11836118566620306,5
2261,5651,6125,0.11836118566620318,52
2262,6296,6453,0.11836118566620318,92
2263,296,330,0.11836118566620318,2
2264,1448,1534,0.1183611856662032,2
2265,5463,6282,0.11836118566620321,47
2266,298,6454,0.11836118566620321,93
2267,625,6328,0.11836118566620321,12
2268,629,6133,0.11836118566620321,6
2269,1016,6308,0.11836118566620321,16
2270,372,471,0.11836118566620321,2
2271,862,6343,0.11836118566620321,4
2272,367,435,0.11836118566620321,2
2273,591,6194,0.11836118566620321,5
2274,1585,5987,0.11836118566620323,3
2275,1517,6311,0.11836118566620323,19
2276,1504,6335,0.11836118566620323,41
2277,1620,6456,0.11836118566620324,3
2278,1727,6172,0.11836118566620324,6
2279,1041,4226,0.11836118566620325,3
2280,1633,6467,0.11836118566620325,20
2281,1400,6318,0.11836118566620325,7
2282,1060,1120,0.11836118566620325,2
2283,1219,6312,0.11836118566620327,11
2284,2161,4463,0.11836118566620327,3
2285,6030,6331,0.11836118566620327,6
2286,2557,5555,0.11836118566620327,3
2287,6140,6245,0.11836118566620327,6
2288,2524,6141,0.11836118566620327,3
2289,5228,6468,0.11836118566620327,43
2290,1767,1814,0.11836118566620327,2
2291,2586,5962,0.11836118566620327,4
2292,5160,5965,0.11836118566620327,6
2293,1825,6484,0.11836118566620327,7
2294,1950,6485,0.11836118566620327,8
2295,2265,5166,0.11836118566620327,3
2296,5167,6156,0.11836118566620327,5
2297,2623,6378,0.11836118566620327,18
2298,2657,2741,0.11836118566620327,2
2299,2162,6344,0.11836118566620327,3
2300,428,6196,0.11836118566620331,7
2301,439,5919,0.11836118566620331,4
2302,6198,6203,0.11836118566620331,4
2303,5377,6463,0.11836118566620331,6
2304,5478,6240,0.11836118566620335,10
2305,5687,6460,0.11836118566620335,15
2306,464,537,0.11836118566620335,2
2307,6277,6465,0.11836118566620335,9
2308,5416,6272,0.11836118566620336,20
2309,2255,2340,0.11836118566620336,2
2310,2797,5762,0.11836118566620336,3
2311,425,495,0.11836118566620352,2
2312,747,6115,0.11836118566620352,5
2313,4016,4832,0.11836118611196983,3
2314,3888,4860,0.11836118611196983,3
2315,3972,4546,0.11836118611197001,3
2316,3923,4030,0.11836118611197001,2
2317,1745,6095,0.11836118611197008,3
2318,1019,1256,0.1183611861119701,2
2319,1174,1387,0.1183611861119701,2
2320,2710,6225,0.11836118611197011,3
2321,1968,1983,0.11836118611197011,2
2322,2732,3485,0.11836118611197011,2
2323,1992,2142,0.11836118611197011,2
2324,5813,6515,0.11836118611197011,6
2325,2543,5245,0.11836118611197011,3
2326,58,5303,0.11836118611197016,4
2327,118,140,0.11836118611197018,2
2328,3871,3980,0.11836118611197018,2
2329,664,754,0.11836118611197022,2
2330,549,6451,0.11836118611197022,22
2331,5665,6188,0.11836118611197022,38
2332,283,6269,0.11836118611197022,16
2333,805,5941,0.11836118611197022,4
2334,786,6091,0.11836118611197022,4
2335,5897,6492,0.11836118611197026,9
2336,4219,6420,0.11836118611197026,10
2337,647,683,0.11836118611197026,2
2338,2519,5117,0.11836118611197026,3
2339,3640,6222,0.11836118611197026,3
2340,4738,6293,0.11836118611197026,10
2341,239,6527,0.11836118611197027,10
2342,378,6533,0.11836118611197027,11
2343,6073,6285,0.11836118611197027,5
2344,6039,6476,0.11836118611197027,5
2345,6145,6483,0.11836118611197027,14
2346,1822,6500,0.11836118611197027,21
2347,6336,6538,0.11836118611197027,23
2348,1946,6042,0.11836118611197027,3
2349,787,891,0.11836118611197029,2
2350,1045,6325,0.11836118611197029,3
2351,666,6529,0.11836118611197029,3
2352,929,6162,0.11836118611197029,3
2353,1010,6494,0.11836118611197029,5
2354,488,4993,0.11836118611197029,3
2355,427,6546,0.11836118611197029,4
2356,2444,5454,0.11836118611197029,4
2357,5110,6548,0.11836118611197029,6
2358,2377,4495,0.11836118611197029,3
2359,4498,5114,0.11836118611197029,5
2360,3523,4518,0.11836118611197029,3
2361,5923,6455,0.11836118611197029,4
2362,6321,6474,0.11836118611197029,6
2363,928,6015,0.11836118611197029,3
